date,symbol,volume.x,close.x,adjusted.x,symbol2,ratio.x,volume.y,close.y,adjusted.y,ccl
2020-04-24,BMA.BA,331723,160.899994,146.730026,BMA,10,540200,14.51,14.51,110.88903790489317
2020-04-27,BMA.BA,246124,164,149.557022,BMA,10,604900,14.15,14.15,115.90106007067138
2020-04-28,BMA.BA,656950,193.600006,176.550247,BMA,10,917300,16.440001,16.440001,117.76155366413909
2020-04-29,BMA.BA,538787,192.75,175.775101,BMA,10,686200,17.5,17.5,110.14285714285714
2020-04-30,BMA.BA,188235,185.050003,168.75322,BMA,10,430800,16.309999,16.309999,113.45801002195034
2020-05-04,BMA.BA,492732,185.100006,168.798813,BMA,10,509500,16.1,16.1,114.96894782608695
2020-05-05,BMA.BA,390375,190.050003,173.312881,BMA,10,540300,15.83,15.83,120.05685596967784
2020-05-06,BMA.BA,577014,194.699997,177.55336,BMA,10,545600,16.379999,16.379999,118.86447428965043
2020-05-07,BMA.BA,601336,214.600006,195.700836,BMA,10,1254900,17.969999,17.969999,119.42126763613065
2020-05-08,BMA.BA,297874,215.350006,196.384796,BMA,10,598800,18.51,18.51,116.34252079956781
2020-05-11,BMA.BA,338508,234.850006,214.16748,BMA,10,822900,19.540001,19.540001,120.1893520885695
2020-05-12,BMA.BA,520973,244.550003,223.013229,BMA,10,809400,20.040001,20.040001,122.03093353139054
2020-05-13,BMA.BA,408120,230.5,210.200577,BMA,10,1166500,18.27,18.27,126.16310892172962
2020-05-14,BMA.BA,402657,234,213.392334,BMA,10,796000,19.139999,19.139999,122.25705967905223
2020-05-15,BMA.BA,700085,228.149994,208.057526,BMA,10,554000,18.719999,18.719999,121.87500330528862
2020-05-18,BMA.BA,648176,231.100006,210.747742,BMA,10,683400,19.360001,19.360001,119.36983164412028
2020-05-19,BMA.BA,236920,221.699997,202.175552,BMA,10,843700,18.48,18.48,119.96753084415583
2020-05-20,BMA.BA,169413,227.050003,207.054398,BMA,10,573500,19.08,19.08,118.99895335429771
2020-05-21,BMA.BA,535891,239.800003,218.681549,BMA,10,729900,20.51,20.51,116.91857776694296
2020-05-22,BMA.BA,355146,237,216.128143,BMA,10,885600,20.799999,20.799999,113.94231317030352
2020-05-26,BMA.BA,285504,239.199997,218.134384,BMA,10,950600,20.950001,20.950001,114.17660409658214
2020-05-27,BMA.BA,428833,232.899994,212.389206,BMA,10,621100,20.610001,20.610001,113.00338801536203
2020-05-28,BMA.BA,222758,223.100006,203.452271,BMA,10,859600,19.48,19.48,114.52772381930185
2020-05-29,BMA.BA,1194902,197.449997,180.061188,BMA,10,6714300,17.16,17.16,115.06410081585081
2020-06-01,BMA.BA,600905,212.949997,194.196136,BMA,10,1055800,18.24,18.24,116.74890186403509
2020-06-02,BMA.BA,1000300,237.449997,216.538498,BMA,10,1172000,20.48,20.48,115.94238134765624
2020-06-03,BMA.BA,890875,253.649994,231.311813,BMA,10,941800,21.959999,21.959999,115.50546700844566
2020-06-04,BMA.BA,351141,250.899994,228.804001,BMA,10,625500,21.559999,21.559999,116.37291541618345
2020-06-05,BMA.BA,470529,255.25,232.77092,BMA,10,880100,21.66,21.66,117.84395198522623
2020-06-08,BMA.BA,529327,278.149994,253.654175,BMA,10,1066700,23.950001,23.950001,116.13777970197161
2020-06-09,BMA.BA,734473,262.600006,239.473633,BMA,10,894200,22.18,22.18,118.39495311091075
2020-06-10,BMA.BA,386933,262.049988,238.972046,BMA,10,558300,22.059999,22.059999,118.7896644963583
2020-06-11,BMA.BA,778948,238,217.04007,BMA,10,819100,20.08,20.08,118.52589641434264
2020-06-12,BMA.BA,492136,243.300003,221.873322,BMA,10,589700,21.540001,21.540001,112.95264238845672
2020-06-16,BMA.BA,286733,235.5,214.760239,BMA,10,530800,20.940001,20.940001,112.4641780103067
2020-06-17,BMA.BA,673970,217.949997,198.755814,BMA,10,726900,19.780001,19.780001,110.18705054666074
2020-06-18,BMA.BA,526749,206.75,188.54216,BMA,10,732600,18.67,18.67,110.73915372254953
2020-06-19,BMA.BA,853058,224.399994,204.637772,BMA,10,851900,20.059999,20.059999,111.86440936512507
2020-06-22,BMA.BA,494506,217.550003,198.391037,BMA,10,530700,19.27,19.27,112.89569434353919
2020-06-23,BMA.BA,465367,218.600006,199.348572,BMA,10,560500,19.82,19.82,110.2926367305752
2020-06-24,BMA.BA,652601,217.100006,197.980667,BMA,10,433700,19.73,19.73,110.03548200709581
2020-06-25,BMA.BA,520053,227.100006,207.100006,BMA,10,689500,20.76,20.76,109.39306647398844
2020-06-26,BMA.BA,698957,212.850006,212.850006,BMA,10,462600,19.65,19.65,108.32061374045804
2020-06-29,BMA.BA,490604,209.300003,209.300003,BMA,10,398500,19.75,19.75,105.97468506329115
2020-06-30,BMA.BA,1012832,199.399994,199.399994,BMA,10,766500,18.549999,18.549999,107.49326401580937
2020-07-01,BMA.BA,226643,206.699997,206.699997,BMA,10,353600,18.76,18.76,110.18123507462685
2020-07-02,BMA.BA,359353,201.449997,201.449997,BMA,10,625100,18.059999,18.059999,111.54485501355785
2020-07-03,BMA.BA,162209,205.350006,205.350006,BMA,10,NA,NA,NA,NA
2020-07-06,BMA.BA,898923,239.350006,239.350006,BMA,10,1396600,22.120001,22.120001,108.20524194370518
2020-07-07,BMA.BA,742261,230.649994,230.649994,BMA,10,621200,20.84,20.84,110.67658061420344
2020-07-08,BMA.BA,400994,234.649994,234.649994,BMA,10,479300,21.209999,21.209999,110.6317798506261
2020-07-13,BMA.BA,733254,242,242,BMA,10,732600,21.66,21.66,111.72668513388734
2020-07-14,BMA.BA,511565,245.449997,245.449997,BMA,10,458300,21.450001,21.450001,114.42889769562248
2020-07-15,BMA.BA,418668,256.600006,256.600006,BMA,10,357900,22.51,22.51,113.99378320746335
2020-07-16,BMA.BA,457588,254.850006,254.850006,BMA,10,279200,21.98,21.98,115.94631756141948
2020-07-17,BMA.BA,516443,255.800003,255.800003,BMA,10,271700,21.43,21.43,119.36537704153058
2020-07-20,BMA.BA,924306,248.050003,248.050003,BMA,10,692400,20.66,20.66,120.06292497579865
2020-07-21,BMA.BA,547291,255.649994,255.649994,BMA,10,611300,21.51,21.51,118.85169409576939
2020-07-22,BMA.BA,1065468,272.450012,272.450012,BMA,10,661900,23.23,23.23,117.28369005596213
2020-07-23,BMA.BA,1018712,271.149994,271.149994,BMA,10,834900,23.43,23.43,115.72769696969696
2020-07-24,BMA.BA,678531,272.100006,272.100006,BMA,10,407900,23.530001,23.530001,115.63960664515061
2020-07-27,BMA.BA,362455,282.299988,282.299988,BMA,10,295700,23.9,23.9,118.11714979079498
2020-07-28,BMA.BA,710524,273.75,273.75,BMA,10,405400,22.82,22.82,119.96056091148115
2020-07-29,BMA.BA,314185,275.75,275.75,BMA,10,306300,23.049999,23.049999,119.63124163259182
2020-07-30,BMA.BA,1076110,269.149994,269.149994,BMA,10,775400,21.959999,21.959999,122.56375512585404
2020-07-31,BMA.BA,676919,266.700012,266.700012,BMA,10,366700,21.280001,21.280001,125.32894711800063
2020-08-03,BMA.BA,1531967,292.549988,292.549988,BMA,10,1151600,23.48,23.48,124.59539522998296
2020-08-04,BMA.BA,1699030,283.100006,283.100006,BMA,10,1724700,23.23,23.23,121.86827636676712
2020-08-05,BMA.BA,689887,274.600006,274.600006,BMA,10,581100,22.32,22.32,123.0286765232975
2020-08-06,BMA.BA,739083,276.25,276.25,BMA,10,408400,22.17,22.17,124.60532250789355
2020-08-07,BMA.BA,422187,284.149994,284.149994,BMA,10,250400,22.280001,22.280001,127.53589822549827
2020-08-10,BMA.BA,372662,283.899994,283.899994,BMA,10,290500,21.950001,21.950001,129.33939911893395
2020-08-11,BMA.BA,401758,272.850006,272.850006,BMA,10,470900,20.76,20.76,131.43063872832371
2020-08-12,BMA.BA,985273,257.75,257.75,BMA,10,647600,19.68,19.68,130.97052845528455
2020-08-13,BMA.BA,612104,262.5,262.5,BMA,10,580800,20.200001,20.200001,129.95048861631244
2020-08-14,BMA.BA,363406,259.649994,259.649994,BMA,10,361600,20.24,20.24,128.28557015810276
2020-08-18,BMA.BA,354348,245.149994,245.149994,BMA,10,376800,18.9,18.9,129.70899153439152
2020-08-19,BMA.BA,385303,247.899994,247.899994,BMA,10,349900,18.629999,18.629999,133.0649529288756
2020-08-20,BMA.BA,196784,248.899994,248.899994,BMA,10,297100,18.440001,18.440001,134.97829745237
2020-08-21,BMA.BA,570592,245.5,245.5,BMA,10,314600,18.219999,18.219999,134.74204910768654
2020-08-24,BMA.BA,315877,243.75,243.75,BMA,10,712200,18.360001,18.360001,132.761430677482
2020-08-25,BMA.BA,323238,246.949997,246.949997,BMA,10,528200,18.58,18.58,132.91173143164693
2020-08-26,BMA.BA,543888,236.899994,236.899994,BMA,10,265200,18.33,18.33,129.24167703218765
2020-08-27,BMA.BA,752215,221.800003,221.800003,BMA,10,316100,17.879999,17.879999,124.04922561796563
2020-08-28,BMA.BA,362142,238.949997,238.949997,BMA,10,389400,19.190001,19.190001,124.51797006159615
2020-03-04,CEPU.BA,573713,27.799999,27.799999,CEPU,10,303000,3.45,3.45,80.57970724637681
2020-03-05,CEPU.BA,470709,28.200001,28.200001,CEPU,10,135100,3.36,3.36,83.9285744047619
2020-03-06,CEPU.BA,358975,27,27,CEPU,10,86600,3.3,3.3,81.81818181818183
2020-03-09,CEPU.BA,494564,23.15,23.15,CEPU,10,291200,2.8,2.8,82.67857142857143
2020-03-10,CEPU.BA,591051,24.85,24.85,CEPU,10,197900,2.92,2.92,85.1027397260274
2020-03-11,CEPU.BA,565044,23.6,23.6,CEPU,10,323900,2.72,2.72,86.76470588235294
2020-03-12,CEPU.BA,691793,20.299999,20.299999,CEPU,10,427400,2.04,2.04,99.50979901960784
2020-03-13,CEPU.BA,883797,21.299999,21.299999,CEPU,10,286400,2.47,2.47,86.23481376518218
2020-03-16,CEPU.BA,1514798,21.049999,21.049999,CEPU,10,385200,2.41,2.41,87.34439419087137
2020-03-17,CEPU.BA,383463,20.700001,20.700001,CEPU,10,217700,2.35,2.35,88.08511063829788
2020-03-18,CEPU.BA,557009,17.700001,17.700001,CEPU,10,299700,2.03,2.03,87.19212315270937
2020-03-19,CEPU.BA,581633,18.4,18.4,CEPU,10,198300,2.11,2.11,87.20379146919431
2020-03-20,CEPU.BA,423864,19.9,19.9,CEPU,10,169300,2.26,2.26,88.05309734513276
2020-03-25,CEPU.BA,708898,21.85,21.85,CEPU,10,332400,2.53,2.53,86.36363636363637
2020-03-26,CEPU.BA,425203,20.1,20.1,CEPU,10,225200,2.41,2.41,83.40248962655602
2020-03-27,CEPU.BA,245036,19.75,19.75,CEPU,10,94400,2.28,2.28,86.62280701754386
2020-03-30,CEPU.BA,522052,19.75,19.75,CEPU,10,220100,2.25,2.25,87.77777777777777
2020-04-01,CEPU.BA,140412,19.9,19.9,CEPU,10,163600,2.17,2.17,91.70506912442397
2020-04-02,CEPU.BA,307966,20.75,20.75,CEPU,10,170500,2.3,2.3,90.21739130434783
2020-04-03,CEPU.BA,452238,21.6,21.6,CEPU,10,82100,2.37,2.37,91.13924050632912
2020-04-06,CEPU.BA,153518,21.200001,21.200001,CEPU,10,262800,2.34,2.34,90.59829487179488
2020-04-07,CEPU.BA,378856,21.200001,21.200001,CEPU,10,123000,2.36,2.36,89.83051271186442
2020-04-08,CEPU.BA,641557,22.799999,22.799999,CEPU,10,94900,2.48,2.48,91.93547983870968
2020-04-13,CEPU.BA,760599,23.700001,23.700001,CEPU,10,243400,2.39,2.39,99.1631841004184
2020-04-14,CEPU.BA,764765,26.15,26.15,CEPU,10,310800,2.44,2.44,107.17213114754098
2020-04-15,CEPU.BA,1130170,25.75,25.75,CEPU,10,190700,2.36,2.36,109.11016949152543
2020-04-16,CEPU.BA,359606,24,24,CEPU,10,96800,2.39,2.39,100.418410041841
2020-04-17,CEPU.BA,541748,24.299999,24.299999,CEPU,10,102000,2.35,2.35,103.40425106382978
2020-04-20,CEPU.BA,529299,24.799999,24.799999,CEPU,10,227900,2.38,2.38,104.20167647058824
2020-04-21,CEPU.BA,236057,25,25,CEPU,10,70600,2.36,2.36,105.93220338983052
2020-04-22,CEPU.BA,246568,24.700001,24.700001,CEPU,10,62600,2.25,2.25,109.77778222222223
2020-04-23,CEPU.BA,329708,24.5,24.5,CEPU,10,67500,2.24,2.24,109.37499999999999
2020-04-24,CEPU.BA,254003,23.799999,23.799999,CEPU,10,282900,2.16,2.16,110.18518055555555
2020-04-27,CEPU.BA,647185,23.700001,23.700001,CEPU,10,202700,2.08,2.08,113.9423125
2020-04-28,CEPU.BA,947970,25.950001,25.950001,CEPU,10,466400,2.3,2.3,112.82609130434783
2020-04-29,CEPU.BA,1265344,26.700001,26.700001,CEPU,10,382500,2.4,2.4,111.25000416666666
2020-04-30,CEPU.BA,430089,26.65,26.65,CEPU,10,238400,2.43,2.43,109.6707818930041
2020-05-04,CEPU.BA,388458,25.5,25.5,CEPU,10,116500,2.27,2.27,112.33480176211454
2020-05-05,CEPU.BA,877461,25.799999,25.799999,CEPU,10,177900,2.18,2.18,118.34861926605505
2020-05-06,CEPU.BA,1053550,26.549999,26.549999,CEPU,10,171200,2.24,2.24,118.52678125
2020-05-07,CEPU.BA,1200240,27.75,27.75,CEPU,10,123300,2.41,2.41,115.14522821576763
2020-05-08,CEPU.BA,1539091,28.4,28.4,CEPU,10,359600,2.42,2.42,117.35537190082646
2020-05-11,CEPU.BA,1067232,29.200001,29.200001,CEPU,10,265900,2.54,2.54,114.9606338582677
2020-05-12,CEPU.BA,1548204,31,31,CEPU,10,285700,2.6,2.6,119.23076923076923
2020-05-13,CEPU.BA,584731,31.549999,31.549999,CEPU,10,137700,2.64,2.64,119.50757196969697
2020-05-14,CEPU.BA,964291,33.700001,33.700001,CEPU,10,112100,2.79,2.79,120.7885340501792
2020-05-15,CEPU.BA,1032838,35.5,35.5,CEPU,10,102500,2.95,2.95,120.33898305084745
2020-05-18,CEPU.BA,864135,35.549999,35.549999,CEPU,10,155200,2.98,2.98,119.29529865771813
2020-05-19,CEPU.BA,518563,35.400002,35.400002,CEPU,10,91500,2.99,2.99,118.39465551839464
2020-05-20,CEPU.BA,633966,34.849998,34.849998,CEPU,10,81700,2.94,2.94,118.53740816326531
2020-05-21,CEPU.BA,776302,35.75,35.75,CEPU,10,204200,2.94,2.94,121.59863945578232
2020-05-22,CEPU.BA,1385957,36.5,36.5,CEPU,10,240200,3.14,3.14,116.2420382165605
2020-05-26,CEPU.BA,375897,35.599998,35.599998,CEPU,10,385600,3.02,3.02,117.8807880794702
2020-05-27,CEPU.BA,277884,35.150002,35.150002,CEPU,10,164100,3.12,3.12,112.66026282051281
2020-05-28,CEPU.BA,513596,32.150002,32.150002,CEPU,10,278100,2.76,2.76,116.48551449275364
2020-05-29,CEPU.BA,625143,30,30,CEPU,10,266100,2.72,2.72,110.29411764705881
2020-06-01,CEPU.BA,297689,31.85,31.85,CEPU,10,291000,2.77,2.77,114.98194945848375
2020-06-02,CEPU.BA,718895,32.950001,32.950001,CEPU,10,498400,2.81,2.81,117.25979003558717
2020-06-03,CEPU.BA,617684,32.849998,32.849998,CEPU,10,335200,2.82,2.82,116.48935460992908
2020-06-04,CEPU.BA,516918,31.799999,31.799999,CEPU,10,112900,2.76,2.76,115.21738768115944
2020-06-05,CEPU.BA,907315,32.299999,32.299999,CEPU,10,407500,2.79,2.79,115.77060573476703
2020-06-08,CEPU.BA,1369870,35.450001,35.450001,CEPU,10,477800,3.14,3.14,112.89809235668788
2020-06-09,CEPU.BA,1052690,32.799999,32.799999,CEPU,10,331900,2.9,2.9,113.10344482758622
2020-06-10,CEPU.BA,609319,33.299999,33.299999,CEPU,10,281700,2.88,2.88,115.6249965277778
2020-06-11,CEPU.BA,726953,30.299999,30.299999,CEPU,10,295000,2.59,2.59,116.98841312741314
2020-06-12,CEPU.BA,628667,29.85,29.85,CEPU,10,193600,2.62,2.62,113.93129770992365
2020-06-16,CEPU.BA,496336,29.4,29.4,CEPU,10,230400,2.51,2.51,117.13147410358567
2020-06-17,CEPU.BA,399071,28,28,CEPU,10,108600,2.58,2.58,108.52713178294573
2020-06-18,CEPU.BA,833149,25.299999,25.299999,CEPU,10,275100,2.36,2.36,107.20338559322035
2020-06-19,CEPU.BA,938223,28.049999,28.049999,CEPU,10,139000,2.47,2.47,113.56274898785425
2020-06-22,CEPU.BA,1382592,28.799999,28.799999,CEPU,10,177100,2.51,2.51,114.74103187250998
2020-06-23,CEPU.BA,1948031,29.6,29.6,CEPU,10,321700,2.64,2.64,112.12121212121211
2020-06-24,CEPU.BA,1396391,28.15,28.15,CEPU,10,212400,2.56,2.56,109.9609375
2020-06-25,CEPU.BA,320194,28.9,28.9,CEPU,10,112300,2.62,2.62,110.30534351145037
2020-06-26,CEPU.BA,129454,28.35,28.35,CEPU,10,40800,2.61,2.61,108.62068965517241
2020-06-29,CEPU.BA,446034,28,28,CEPU,10,48600,2.56,2.56,109.375
2020-06-30,CEPU.BA,691251,26.5,26.5,CEPU,10,174500,2.54,2.54,104.33070866141732
2020-07-01,CEPU.BA,504894,26.950001,26.950001,CEPU,10,71500,2.6,2.6,103.65384999999999
2020-07-02,CEPU.BA,368154,27.049999,27.049999,CEPU,10,197500,2.51,2.51,107.76892031872512
2020-07-03,CEPU.BA,118492,27.049999,27.049999,CEPU,10,NA,NA,NA,NA
2020-07-06,CEPU.BA,1122800,30.4,30.4,CEPU,10,519900,2.9,2.9,104.82758620689656
2020-07-07,CEPU.BA,777106,30.4,30.4,CEPU,10,108500,2.82,2.82,107.80141843971631
2020-07-08,CEPU.BA,613662,30.1,30.1,CEPU,10,122700,2.82,2.82,106.73758865248227
2020-07-13,CEPU.BA,733336,29.799999,29.799999,CEPU,10,220600,2.69,2.69,110.7806654275093
2020-07-14,CEPU.BA,385660,29.950001,29.950001,CEPU,10,71700,2.69,2.69,111.3382936802974
2020-07-15,CEPU.BA,1561429,30.700001,30.700001,CEPU,10,169100,2.77,2.77,110.83032851985558
2020-07-16,CEPU.BA,324866,31.299999,31.299999,CEPU,10,15400,2.75,2.75,113.8181781818182
2020-07-17,CEPU.BA,417143,31.35,31.35,CEPU,10,47900,2.67,2.67,117.41573033707866
2020-07-20,CEPU.BA,346462,30.950001,30.950001,CEPU,10,102600,2.59,2.59,119.49807335907336
2020-07-21,CEPU.BA,832341,31.85,31.85,CEPU,10,164500,2.75,2.75,115.81818181818181
2020-07-22,CEPU.BA,725840,33.75,33.75,CEPU,10,197000,2.97,2.97,113.63636363636363
2020-07-23,CEPU.BA,976970,33.799999,33.799999,CEPU,10,179200,2.89,2.89,116.95501384083046
2020-07-24,CEPU.BA,672606,34.099998,34.099998,CEPU,10,131500,2.94,2.94,115.98638775510204
2020-07-27,CEPU.BA,1101132,34.099998,34.099998,CEPU,10,152800,2.93,2.93,116.38224573378838
2020-07-28,CEPU.BA,509284,33.549999,33.549999,CEPU,10,62600,2.82,2.82,118.97162765957448
2020-07-29,CEPU.BA,549659,32.700001,32.700001,CEPU,10,112100,2.73,2.73,119.78022344322343
2020-07-30,CEPU.BA,596197,32.950001,32.950001,CEPU,10,99100,2.66,2.66,123.8721842105263
2020-07-31,CEPU.BA,366658,32.5,32.5,CEPU,10,77200,2.66,2.66,122.18045112781954
2020-08-03,CEPU.BA,1283034,34.549999,34.549999,CEPU,10,376300,2.78,2.78,124.28057194244606
2020-08-04,CEPU.BA,1783839,35.400002,35.400002,CEPU,10,513400,2.83,2.83,125.08834628975265
2020-08-05,CEPU.BA,1265670,33.400002,33.400002,CEPU,10,263900,2.69,2.69,124.16357620817844
2020-08-06,CEPU.BA,533254,34,34,CEPU,10,131600,2.74,2.74,124.08759124087591
2020-08-07,CEPU.BA,679107,34.75,34.75,CEPU,10,61800,2.73,2.73,127.28937728937728
2020-08-10,CEPU.BA,640044,35.450001,35.450001,CEPU,10,39300,2.737,2.737,129.5213774205334
2020-08-11,CEPU.BA,500429,35.049999,35.049999,CEPU,10,88700,2.65,2.65,132.26414716981134
2020-08-12,CEPU.BA,557186,33.75,33.75,CEPU,10,226600,2.57,2.57,131.3229571984436
2020-08-13,CEPU.BA,313831,34.450001,34.450001,CEPU,10,92600,2.73,2.73,126.19047985347984
2020-08-14,CEPU.BA,787996,34.700001,34.700001,CEPU,10,69900,2.78,2.78,124.82014748201439
2020-08-18,CEPU.BA,872843,32.299999,32.299999,CEPU,10,107100,2.58,2.58,125.19379457364342
2020-08-19,CEPU.BA,481556,32.75,32.75,CEPU,10,92600,2.56,2.56,127.9296875
2020-08-20,CEPU.BA,310747,32.700001,32.700001,CEPU,10,123700,2.51,2.51,130.27888844621515
2020-08-21,CEPU.BA,484686,31.950001,31.950001,CEPU,10,132400,2.46,2.46,129.87805284552846
2020-08-24,CEPU.BA,551448,31.5,31.5,CEPU,10,415400,2.42,2.42,130.16528925619835
2020-08-25,CEPU.BA,449375,31,31,CEPU,10,115800,2.44,2.44,127.04918032786885
2020-08-26,CEPU.BA,372416,31.5,31.5,CEPU,10,149000,2.53,2.53,124.50592885375495
2020-08-27,CEPU.BA,754155,30.950001,30.950001,CEPU,10,148600,2.57,2.57,120.42801945525292
2020-08-28,CEPU.BA,942677,32.950001,32.950001,CEPU,10,196600,2.68,2.68,122.94776492537312
2020-03-04,CRES.BA,275044,42.099998,42.099998,CRESY,10,153300,5.03,5.03,83.69780914512921
2020-03-05,CRES.BA,105946,40.650002,40.650002,CRESY,10,162100,4.96,4.96,81.95564919354838
2020-03-06,CRES.BA,49860,39.950001,39.950001,CRESY,10,134100,4.87,4.87,82.03285626283368
2020-03-09,CRES.BA,457110,36.799999,36.799999,CRESY,10,380800,4.27,4.27,86.18266744730681
2020-03-10,CRES.BA,355423,39.700001,39.700001,CRESY,10,246300,4.65,4.65,85.37634623655913
2020-03-11,CRES.BA,63100,37.349998,37.349998,CRESY,10,269200,4.17,4.17,89.56834052757793
2020-03-12,CRES.BA,143597,34.599998,34.599998,CRESY,10,484500,3.78,3.78,91.53438624338625
2020-03-13,CRES.BA,127088,33.400002,33.400002,CRESY,10,377000,3.71,3.71,90.02695956873316
2020-03-16,CRES.BA,309521,30.6,30.6,CRESY,10,356000,3.31,3.31,92.44712990936556
2020-03-17,CRES.BA,486752,31,31,CRESY,10,392400,3.42,3.42,90.64327485380117
2020-03-18,CRES.BA,221643,25.6,25.6,CRESY,10,543300,2.8,2.8,91.42857142857143
2020-03-19,CRES.BA,422291,24.75,24.75,CRESY,10,273400,2.62,2.62,94.46564885496183
2020-03-20,CRES.BA,188104,25.15,25.15,CRESY,10,352500,2.75,2.75,91.45454545454545
2020-03-25,CRES.BA,514494,28.799999,28.799999,CRESY,10,459800,3.22,3.22,89.44099068322981
2020-03-26,CRES.BA,201702,28.450001,28.450001,CRESY,10,244700,3.33,3.33,85.43543843843842
2020-03-27,CRES.BA,259610,27.5,27.5,CRESY,10,233000,3.1,3.1,88.70967741935483
2020-03-30,CRES.BA,67359,27.6,27.6,CRESY,10,75600,3.18,3.18,86.79245283018868
2020-04-01,CRES.BA,109929,28.950001,28.950001,CRESY,10,139400,3.36,3.36,86.16071726190476
2020-04-02,CRES.BA,205684,29,29,CRESY,10,125000,3.21,3.21,90.34267912772586
2020-04-03,CRES.BA,557233,28.15,28.15,CRESY,10,217400,3.12,3.12,90.22435897435898
2020-04-06,CRES.BA,117895,28.450001,28.450001,CRESY,10,122600,3.08,3.08,92.37013311688311
2020-04-07,CRES.BA,230285,29.200001,29.200001,CRESY,10,247600,3.2,3.2,91.25000312499999
2020-04-08,CRES.BA,137715,30.799999,30.799999,CRESY,10,115000,3.29,3.29,93.61701823708208
2020-04-13,CRES.BA,212774,34,34,CRESY,10,96900,3.3,3.3,103.03030303030303
2020-04-14,CRES.BA,216774,35.549999,35.549999,CRESY,10,87000,3.3,3.3,107.72726969696971
2020-04-15,CRES.BA,251952,35.25,35.25,CRESY,10,137900,3.14,3.14,112.26114649681529
2020-04-16,CRES.BA,255444,32.650002,32.650002,CRESY,10,121300,3.23,3.23,101.08359752321982
2020-04-17,CRES.BA,117041,33.25,33.25,CRESY,10,90600,3.21,3.21,103.58255451713396
2020-04-20,CRES.BA,131678,33.099998,33.099998,CRESY,10,277300,3.01,3.01,109.9667707641196
2020-04-21,CRES.BA,320286,32.799999,32.799999,CRESY,10,183800,2.93,2.93,111.9453890784983
