date,symbol,volume.x,close.x,adjusted.x,symbol2,ratio.x,volume.y,close.y,adjusted.y,ccl
2020-06-24,HMC.BA,2,2900,2900,HMC,1,756800,26.290001,26.290001,110.30809774408148
2020-06-25,HMC.BA,101,2831,2831,HMC,1,1079900,26.25,26.25,107.84761904761905
2020-06-29,HMC.BA,1,2710.5,2710.5,HMC,1,716800,25.58,25.58,105.96168881939016
2020-06-30,HMC.BA,1,2700,2700,HMC,1,571800,25.559999,25.559999,105.63380694967945
2020-07-01,HMC.BA,7,2700,2700,HMC,1,694500,25.370001,25.370001,106.42490711766231
2020-07-07,HMC.BA,41,2812,2812,HMC,1,354800,25.67,25.67,109.54421503700817
2020-07-14,HMC.BA,15,2950,2950,HMC,1,412300,25.950001,25.950001,113.68014976184394
2020-07-15,HMC.BA,1,2977,2977,HMC,1,852100,26.5,26.5,112.33962264150944
2020-07-16,HMC.BA,100,2977,2977,HMC,1,440400,26.440001,26.440001,112.5945494480125
2020-07-20,HMC.BA,11,3123.5,3123.5,HMC,1,342800,26.219999,26.219999,119.12662544342584
2020-07-21,HMC.BA,9,3122,3122,HMC,1,976400,25.870001,25.870001,120.68032003555007
2020-07-22,HMC.BA,4,3052,3052,HMC,1,297700,25.969999,25.969999,117.52022015865306
2020-07-23,HMC.BA,143,3100,3100,HMC,1,491300,25.879999,25.879999,119.7836213208509
2020-07-27,HMC.BA,2,3120,3120,HMC,1,408000,26.120001,26.120001,119.44869374239305
2020-07-28,HMC.BA,24,3045.5,3045.5,HMC,1,687100,25.809999,25.809999,117.99690499794285
2020-07-29,HMC.BA,49,3020,3020,HMC,1,945400,25.799999,25.799999,117.05426810287861
2020-05-13,HON.BA,6592,3796,3796,HON,4,5786200,122.970001,122.07,123.47726987495105
2020-05-15,HON.BA,3296,3792.5,3792.5,HON,4,4660300,125.410004,125.410004,120.96323671275857
2020-05-04,HSBC.BA,812,1402,1402,HSBC,2,3704900,24.76,24.76,113.24717285945071
2020-05-07,HSBC.BA,226,1505,1505,HSBC,2,3561600,25.209999,25.209999,119.39706939298173
2020-05-08,HSBC.BA,272,1502,1502,HSBC,2,2448900,25.629999,25.629999,117.20640332447925
2020-05-11,HSBC.BA,2,1489,1489,HSBC,2,2868000,25.49,25.49,116.83012946253433
2020-05-12,HSBC.BA,8,1512.5,1512.5,HSBC,2,3179100,25.030001,25.030001,120.85496920275793
2020-05-13,HSBC.BA,4,1528,1528,HSBC,2,4114900,24.700001,24.700001,123.72469134717849
2020-05-14,HSBC.BA,2,1528.5,1528.5,HSBC,2,5744500,24.540001,24.540001,124.57212206307571
2020-05-15,HSBC.BA,46,1470,1470,HSBC,2,3705700,24.33,24.33,120.83847102342787
2020-05-19,HSBC.BA,14,1495,1495,HSBC,2,4313300,24.9,24.9,120.08032128514057
2020-05-22,HSBC.BA,3262,1324.5,1324.5,HSBC,2,7830200,22.969999,22.969999,115.32434111120335
2020-05-26,HSBC.BA,10,1310,1310,HSBC,2,7400600,23.809999,23.809999,110.03780386551044
2020-05-27,HSBC.BA,10,1318,1318,HSBC,2,6310100,24.17,24.17,109.06081919735207
2020-05-28,HSBC.BA,156,1325.5,1325.5,HSBC,2,6665700,23.59,23.59,112.37812632471386
2020-05-29,HSBC.BA,22,1275,1275,HSBC,2,7846800,23.049999,23.049999,110.62907204464521
2020-06-01,HSBC.BA,208,1360,1360,HSBC,2,5091300,23.82,23.82,114.18975650713686
2020-06-02,HSBC.BA,564,1392,1392,HSBC,2,5270300,24.15,24.15,115.27950310559007
2020-06-03,HSBC.BA,2172,1440,1440,HSBC,2,8289500,25.26,25.26,114.01425178147268
2020-06-04,HSBC.BA,38,1458.5,1458.5,HSBC,2,4502900,25.15,25.15,115.98409542743539
2020-06-05,HSBC.BA,174,1564,1564,HSBC,2,9976200,26.549999,26.549999,117.81544699869858
2020-06-08,HSBC.BA,1246,1588,1588,HSBC,2,6161500,26.67,26.67,119.0851143607049
2020-06-09,HSBC.BA,164,1527,1527,HSBC,2,4818600,25.75,25.75,118.60194174757281
